X,Y,OBJECTID,Main_Categ,Sub_Catego,Company_Na,Address,City,State,ZIP_Code,County,SNAP_Acc
-76.602942999765,39.3117979999961,103,Small Grocery/Corner Store, ,ROYAL STAR GROCERY,1152 E North Ave,Baltimore,MD,21202,Baltimore City,Yes
-76.7080079997633,39.1213379998991,104,Small Grocery/Corner Store, ,Orchard Food Market,1159 Reece Rd,Severn,MD,21144,Anne Arundel,Yes
-75.9479600001086,39.6109729997569,105,Convenience Store,Discount,DOLLAR GENERAL 2017,116 North East Plz,North East,MD,21901,Cecil,Yes
-76.4552989997532,39.3208080001034,106,Supermarket, ,Save A Lot 548,116 Stemmers Run Rd,Essex,MD,21221,Baltimore,Yes
-76.6947249997292,39.0213509997105,107,Supermarket, ,GIANT FOOD 121,1161 MD RT 3 N,Gambrills,MD,21054,Anne Arundel,Yes
-75.1495129997979,38.3380850003498,108,Convenience Store,Chain,7-ELEVEN 41268H,11624 OCEAN GATEWAY,OCEAN CITY,MD,21842,Worcester,Yes
-77.8948749999488,39.6330760000527,109,Small Grocery/Corner Store, ,ERNST MARKET INC,11650 DAM NUMBER 5 RD,CLEAR SPRING,MD,21722,Washington,Yes
-77.4496309995784,39.4180409997765,110,Small Grocery/Corner Store, ,Mi Pueblo Internatiional Market,1170 W Patrick St Ste K,Frederick,MD,21703,Frederick,Yes
-75.6929549996571,38.202937999728,111,Small Grocery/Corner Store, ,Price Cutters,11714 Somerset Ave,Princess Anne,MD,21853,Somerset,Yes
-76.8112719997877,39.4440689997143,112,Small Grocery/Corner Store, ,El Torito Market,11718 Reisterstown Rd Suite G,Reisterstown,MD,21136,Baltimore,Yes
-76.9008479997221,38.6333890001907,113,Small Grocery/Corner Store, ,Tienda Karina Spanish Market II,11764 Central Ave,Waldorf,MD,20601,Charles,Yes
-77.254722999682,39.3438680000259,114,Small Grocery/Corner Store, ,New Monrovia Mart 0,11791 Fingerboard Rd,Monrovia,MD,21770,Frederick,Yes
-76.6676330001296,39.5911709999676,115,Convenience Store,Chain,Royal Farms 185,118 Mount Carmel Rd,Parkton,MD,21120,Baltimore,Yes
-76.8137359995603,39.4466779997898,116,Small Grocery/Corner Store, ,J & J Produce Inc,11822 Reisterstown Rd,Reisterstown,MD,21136,Baltimore,Yes
-76.8972779995616,38.6189349998011,117,Convenience Store,Discount,Dollar General 14140,11895 Montgomery Ln,Waldorf,MD,20602,Charles,Yes
-76.8143309995871,39.4470860000501,118,Convenience Store,Chain,Big Lots 5175,11898 Reisterstown,Reisterstown,MD,21136,Baltimore,Yes
-76.5583190002785,38.9356310002877,119,Small Grocery/Corner Store, ,Lucky's Superette,119 Mayo Rd,Edgewater,MD,21037,Anne Arundel,Yes
-76.8990710000378,38.6399540000152,120,Convenience Store,Gas Station,Super H- Citgo,11901 Business Park Dr,Waldorf,MD,20601,Charles,Yes
-76.8968049997336,38.6383740003448,121,Supermarket, ,Walmart 1717,11930 Acton Ln,Waldorf,MD,20601,Charles,Yes
-76.8152079996461,39.4479710001004,122,Convenience Store,Discount,DOLLAR TREE 1676,11935 Reisterstown Rd,Reisterstown,MD,21136,Baltimore,Yes
-76.5058059995601,39.2824859997473,123,Convenience Store,Discount,Dollar General 13938,1197 Merritt Blvd,Dundalk,MD,21222,Baltimore,Yes
-77.4113079999886,39.4116519998847,124,Small Grocery/Corner Store, ,Manny Mart,119A S Market St,Frederick,MD,21701,Frederick,Yes
-76.8243869995923,39.4555470002399,125,Convenience Store,Discount,Family Dollar Store 3804,11B Chartley Dr,Reisterstown,MD,21136,Baltimore,Yes
-76.5242000003357,39.2579690001064,126,Small Grocery/Corner Store, ,Village Family Mart,12 N Dundalk Ave,Dundalk,MD,21222,Baltimore,Yes
-76.9545439999231,39.0564770001839,127,Supermarket, ,Target Store 1138,12000 Cherry Hill Rd Unit B,Silver Spring,MD,20904,Montgomery,Yes
-76.9569170003574,39.0524480002921,128,Small Grocery/Corner Store, ,LivingWell,12004 Cherry Hill Rd,Silver Spring,MD,20904,Montgomery,Yes
-76.6016389999087,39.3049199998273,129,Small Grocery/Corner Store, ,Adnan & Sadek,1201 E Preston St,Baltimore,MD,21202,Baltimore City,Yes
-76.9177090003126,39.0569759997955,130,Small Grocery/Corner Store, ,William Spicknall,12011 Old Gunpowder Rd,Beltsville,MD,20705,Prince Georges,Yes
-76.6687770001523,39.2684290000233,131,Convenience Store,Chain,Royal Farms 346,1202 South Caton Ave,Baltimore,MD,21227,Baltimore City,Yes
-75.6956479997585,38.2114300001589,132,Convenience Store,Gas Station,Thirsty,12020 Somerset Ave,Princess Anne,MD,21853,Somerset,Yes
-77.0511859996603,39.0519329997084,133,Convenience Store,Discount,Dollar Tree 702,12029 Georgia Ave,Silver Spring,MD,20902,Montgomery,Yes
-76.6277999999209,39.3013689999798,134,Small Grocery/Corner Store, ,G & A Food Market,1204 Druid Hill Ave,Baltimore,MD,21217,Baltimore City,Yes
-76.6079029999955,39.3039019999549,135,Small Grocery/Corner Store, ,LIBERTY FOOD MARKET,1205 Greenmount Ave,Baltimore,MD,21202,Baltimore City,Yes
-76.6370929996699,39.2886769998041,136,Small Grocery/Corner Store, ,West Baltimore Grocery Corp,1206 W Baltimore St,Baltimore,MD,21223,Baltimore City,Yes
-76.5045700003741,38.9548759998423,137,Convenience Store,Gas Station,Forest Dr. Sunoco,1207 Forest Dr,Annapolis,MD,21403,Anne Arundel,Yes
-76.9529270000723,39.4046779997801,138,Convenience Store,Chain,Royal Farms 174,1209 Liberty Rd,Sykesville,MD,21784,Carroll,Yes
-78.8378220000832,39.62973000025,139,Convenience Store,Discount,Dollar Tree 3733,12101 Winchester Rd Ste 20,Cumberland,MD,21502,Allegany,Yes
-76.2984699999474,38.9750819997598,140,Convenience Store,Discount,Dollar General 336,1213 Shopping Center Rd,Stevensville,MD,21666,Queen Annes,Yes
-76.6383670002873,39.3034130003298,141,Small Grocery/Corner Store, ,Laurens Mini Mart LLC,1216 Laurens St,Baltimore,MD,21217,Baltimore City,Yes
-75.6957170002539,38.2155910000728,142,Convenience Store,Discount,Dollar General 465,12175 Somerset Ave,Princess Anne,MD,21853,Somerset,Yes
-76.3767620001882,39.5793950003361,143,Small Grocery/Corner Store, ,Chesapeake Food Warehouse,121A Industry Ln Ste 7,Forest Hill,MD,21050,Harford,Yes
-77.0828170004394,39.0564840002433,144,Convenience Store,Pharmacy,CVS Pharmacy 1440,12209 Veirs Mill Rd,Silver Spring,MD,20906,Montgomery,Yes
-77.1101760000027,39.0520060003081,145,Small Grocery/Corner Store, ,Maryland International Mart,12213 Nebel St,Rockville,MD,20852,Montgomery,Yes
-76.6376190000996,39.2883569999185,146,Small Grocery/Corner Store, ,One Stop Food Mart,1227 W Baltimore St,Baltimore,MD,21223,Baltimore City,Yes
-78.834465000358,39.6373020001708,147,Convenience Store,Pharmacy,CVS 5728,1228 National Hwy,Cumberland,MD,21502,Allegany,Yes
-76.6036990003485,39.0384330000192,148,Convenience Store,Gas Station,Crownsville Shell,1229 Generals Hwy,Crownsville,MD,21032,Anne Arundel,Yes
-76.4926680001893,38.9498139996997,149,Convenience Store,Discount,Dollar General 14562,123 Hillsmere Dr,Annapolis,MD,21403,Anne Arundel,Yes
-76.6373060001052,39.2855529998692,150,Convenience Store,Discount,Family Dollar Store 6685,1231 W Pratt St,Baltimore,MD,21223,Baltimore City,Yes
-78.7337880001298,39.6773069999213,151,Convenience Store,Discount,Dollar General 15089,12311 Naves Cross Rd NE,Cumberland,MD,21502,Allegany,Yes
-77.0493999997552,39.0608439998179,152,Small Grocery/Corner Store, ,Famas Market,12335 Georgia Avenue B,Silver Spring,MD,20906,Montgomery,Yes
-77.0490950001567,39.0609469999324,153,Small Grocery/Corner Store, ,Mehret Ethiopian Market 1,12345 I Georgia Ave,Sliver Spring,MD,20902,Montgomery,Yes
-76.8853150001757,38.6467359997809,154,Small Grocery/Corner Store, ,Abuja International Food Market,12347 Poons Market Pl Ste 101,Waldorf,MD,20601,Charles,Yes
-76.5809629998336,39.3931960002957,155,Supermarket, ,Target Stores 1142,1238 Putty Hill Ave,Towson,MD,21286,Baltimore,Yes
-76.5809629998336,39.3931960002957,156,Supermarket, ,Walmart 5344,1238 Putty Hill Ave Ste 5,Towson,MD,21286,Baltimore,Yes
-76.6583560002741,39.2860110002313,157,Small Grocery/Corner Store, ,MANGER RETAIL MARKET INC,124 S Franklintown Rd,Baltimore,MD,21223,Baltimore City,Yes
-76.600494000061,39.3018109998687,158,Small Grocery/Corner Store, ,Yi Mei,1240 E Eager St,Baltimore,MD,21202,Baltimore City,Yes
-75.5600890002297,38.4148790001721,159,Supermarket, ,Target Stores 1233,125 E North Pointe Dr,Salisbury,MD,21804,Wicomico,Yes
-75.6000899997696,38.3495790001328,160,Convenience Store,Discount,DOLLARTREE 8754,125 W College Ave Unit B,Salisbury,MD,21804,Wicomico,Yes
-76.368384999958,39.3607560000304,161,Convenience Store,Discount,Dollar General 14946,12518 Eastern Ave,Middle River,MD,21220,Baltimore,Yes
-79.101044000033,39.6946679997744,162,Small Grocery/Corner Store, ,Hill Top Fruit Market,12579 National Pike,Grantsville,MD,21536,Garrett,Yes
-77.2615359997649,39.169914000193,163,Convenience Store,Discount,Dollar General 18669,12619 Wisteria Dr,Germantown,MD,20874,Montgomery,Yes
-75.1113509998667,38.3378910001133,164,Convenience Store,Discount,Dollar Tree 3572,12641 Ocean Gtwy Ste 250,Ocean City,MD,21842,Worcester,Yes
-76.9645539998975,39.0651510000792,165,Small Grocery/Corner Store, ,Spicey Mart,12715 Old Columbia Pike,Silver Spring,MD,20904,Montgomery,Yes
-79.3980710001062,39.4215509999975,166,Convenience Store,Discount,Dollar General 0892,12749 Garrett Hwy,Oakland,MD,21550,Garrett,Yes
-77.4527439998044,39.4187810000245,167,Convenience Store,Discount,Dollar General 2437,1275 W Patrick St,Frederick,MD,21702,Frederick,Yes
-77.3884119996401,39.4076610002365,168,Supermarket, ,GIANT EAGLE 1841,1275 W Patrick St,Frederick,MD,21701,Frederick,Yes
-76.9882660002057,38.7118609997799,169,Convenience Store,Discount,Dollar General 7986,12788-C Old Fort Rd,Fort Washington,MD,20744,Prince Georges,Yes
-75.0547259995628,38.4335779997716,170,Convenience Store,Discount,Dollar Tree 4411,12821 Coastal Hwy,Ocean City,MD,21842,Worcester,Yes
-77.2698209999335,39.1782679997905,171,Small Grocery/Corner Store, ,"A-one Halal Mart, Inc",12941 Wisteria Dr,Germantown,MD,20874,Montgomery,Yes
-76.0724490002042,39.2298929996721,172,Convenience Store,Discount,Family Dollar Store 2919,13 Washington Sq,Chestertown,MD,21620,Kent,Yes
-76.62607599994,39.4287259997766,173,Convenience Store,Chain,Big Lots 5290,130 W Ridgely Rd,Lutherville Timonium,MD,21093,Baltimore,Yes
-76.5752179996055,39.3958820002602,174,Convenience Store,Chain,Wawa 8510,1300 E Joppa Rd,Towson,MD,21284,Baltimore,Yes
-76.4613720000443,39.3153420002533,175,Convenience Store,Discount,Family Dollar 5318,1300 Eastern Blvd,Essex,MD,21221,Baltimore,Yes
-76.5995790003671,39.2924959997615,176,Convenience Store,Discount,Family Dollar Store 5647,1301 E Fayette St,Baltimore,MD,21231,Baltimore City,Yes
-76.9855189996776,38.9873620002841,177,Convenience Store,Chain,7-eleven 28808A,1301 University Blvd E,Takoma Park,MD,20912,Montgomery,Yes
-77.2713010004153,39.1787829998305,178,Small Grocery/Corner Store, ,African International Market Inc. 1,13011 Wisteria Dr,Germantown,MD,20874,Montgomery,Yes
-78.8463969997818,39.6370430000969,179,Convenience Store,Discount,Dollar General 874,1302 National Hwy,Lavale,MD,21502,Allegany,Yes
-75.6033019997298,38.3437039999252,180,Small Grocery/Corner Store, ,La Tia Mini Market,1303 S Salisbury Blvd Ste A,Salisbury,MD,21801,Wicomico,Yes
-75.5986179996837,38.3384090001823,181,Small Grocery/Corner Store, ,Delmarva Mediterannean Market,1305 S Division St Ste 19,Salisbury,MD,21804,Wicomico,Yes
-76.6953349998245,39.238059999768,182,Small Grocery/Corner Store, ,Shin Asian Market 0,1307 Francis Ave,Halethorpe,MD,21227,Baltimore,Yes
-77.2718429998403,39.1779899998832,183,Small Grocery/Corner Store, ,Euro Market,13077 Wisteria Dr,Germantown,MD,20874,Montgomery,Yes
-77.4549640000778,39.4186169998068,184,Convenience Store,Chain,Big Lots 5395,1308 W Patrick St,Frederick,MD,21703,Frederick,Yes
-76.4461590001651,39.3102460002071,185,Small Grocery/Corner Store, ,El Mercadito Latino,131 Back River Neck Rd,Essex,MD,21221,Baltimore,Yes
-79.1539760001527,39.6964529997817,186,Convenience Store,Discount,Dollar General 20989,131 Main St,Grantsville,MD,21536,Garrett,Yes
-76.5989840003404,39.2853739998746,187,Small Grocery/Corner Store, ,Cinco De Mayo Dos,1312 Eastern Ave,Baltimore,MD,21231,Baltimore City,Yes
-77.9183810003927,39.6484300001267,188,Convenience Store,Discount,Dollar General 21968,13120 Clear Spring Rd,Clear Spring,MD,21722,Washington,Yes
-77.7198029998784,39.6741829997903,189,Small Grocery/Corner Store, ,PENN AVENUE MEATS,13142 Pennsylvania Ave,Hagerstown,MD,21742,Washington,Yes
-76.6938479996701,39.2505679997997,190,Small Grocery/Corner Store, ,Lucky's Superettes,1319 Linden Ave,Halethorpe,MD,21227,Baltimore,Yes
-75.7967450001114,38.9695170000031,191,Convenience Store,Discount,Family Dollar 8188,13199 Greensboro Rd,Greensboro,MD,21639,Caroline,Yes
-79.4042430001315,39.6645359997347,192,Small Grocery/Corner Store, ,The Outlet,132 Walnut St,Friendsville,MD,21531,Garrett,Yes
-77.1293869996646,39.0679740002704,193,Small Grocery/Corner Store, ,Gourmet Bazaar,1321 Rockville Pike Ste A,Rockville,MD,20852,Montgomery,Yes
-77.7526859997369,39.6751100001513,194,Small Grocery/Corner Store, ,Hoffman's Country Market,13225 Cearfoss Pike,Hagerstown,MD,21740,Washington,Yes
-77.6782380001912,39.3518520002501,195,Small Grocery/Corner Store, ,HIMES STORE,1324 Weverton Rd,Knoxville,MD,21758,Washington,Yes
-76.6988530001065,38.8117680002871,196,Convenience Store,Discount,Dollar General 14630,1325 Mt Zion Marlboro Rd,Lothian,MD,20711,Anne Arundel,Yes
-76.3667139996806,38.1091609999986,197,Convenience Store,Discount,Dollar General 15410,13270 Point Lookout Rd,Ridge,MD,20680,St Marys,Yes
-76.6697920003036,38.9924200001972,198,Convenience Store,Chain,Highs of Baltimore 92,1329 Defense Hwy,Gambrills,MD,21054,Anne Arundel,Yes
-78.7602999997712,39.6518329999249,199,Convenience Store,Pharmacy,CVS 4044,133 Baltimore St,Cumberland,MD,21502,Allegany,Yes
-76.4607999995838,39.315933000135,200,Convenience Store,Discount,Dollar Tree 1695,1330 Eastern Blvd,Essex,MD,21221,Baltimore,Yes
-76.4485090001348,39.3334809997031,201,Supermarket, ,Target 1970,1330 Martin Blvd,Middle River,MD,21220,Baltimore,Yes
-75.7983550002894,38.9725880003026,202,Convenience Store,Gas Station,Greensboro Tiger Mart,13301 Greensboro Rd,Greensboro,MD,21639,Caroline,Yes
-76.9579700001435,39.075633999735,203,Small Grocery/Corner Store, ,Fairland International Market,13318 Old Columbia Pike,Silver Spring,MD,20904,Montgomery,Yes
-76.7184300003647,38.9072229996871,204,Convenience Store,Discount,Dollar Tree 6167,1334 Crain Hwy,Bowie,MD,20716,Prince Georges,Yes
-76.9865489998976,38.9856609997306,205,Small Grocery/Corner Store, ,World Fashion International African Food 1,1335 Holton Ln,Takoma Park,MD,20912,Montgomery,Yes
-76.9852750001785,38.9872470003434,206,Small Grocery/Corner Store, ,Halal Meat and Grocery,1335 University Blvd E,Takoma Park,MD,20912,Montgomery,Yes
-76.8718260002773,39.0735169997261,207,Convenience Store,Chain,7-eleven 38446a,13350 Baltimore Ave,Laurel,MD,20707,Prince Georges,Yes
-76.2467580000183,39.4823760003199,208,Convenience Store,Chain,7-eleven 41146a,1343 Belcamp Rd,Belcamp,MD,21017,Harford,Yes
-77.2802889996674,39.162456999653,209,Small Grocery/Corner Store, ,Naanfe Market,13535 Clopper Rd,Germantown,MD,20874,Montgomery,Yes
-76.9858469997407,38.9856759998266,210,Small Grocery/Corner Store, ,International Meat Market & Grocery,1355 Holton Ln Ste B,Takoma Park,MD,20912,Montgomery,Yes
-76.8487240000645,39.0757599999823,211,Convenience Store,Discount,Family Dollar 8719,13600 Laurel Bowie Rd,Laurel,MD,20708,Prince Georges,Yes
-76.986709999556,39.2638440001562,212,Convenience Store,Chain,"Highs Of Baltimore, LLC 89",13605 Triadelphia Rd,Glenelg,MD,21737,Howard,Yes
-76.7686609999871,38.9720689998985,213,Small Grocery/Corner Store, ,Afrik Bowie 3,13611 Annapolis Rd,Bowie,MD,20720,Prince Georges,Yes
-76.7681580000218,38.9711379997439,214,Small Grocery/Corner Store, ,Palawan Oriental Market,13623 Annapolis Rd,Bowie,MD,20720,Prince Georges,Yes
-77.0719069999413,39.079673999786,215,Small Grocery/Corner Store, ,La Mixteca Llc 1,13623 Georgia Ave Ste PQ,Silver Spring,MD,20906,Montgomery,Yes
-75.8000030001023,38.9839549998145,216,Convenience Store,Discount,Dollar General 21493,13730 Greensboro Rd,Greensboro,MD,21639,Caroline,Yes
-76.9449840002104,39.0830839999119,217,Small Grocery/Corner Store, ,"Global Food Of Silver Spring, Inc 6",13814 Outlet Dr,Silver Spring,MD,20904,Montgomery,Yes
-76.9470060001171,39.0821990001079,218,Convenience Store,Discount,Dollar General 19005,13817 Outlet Dr,Silver Spring,MD,20904,Montgomery,Yes
-76.9468610003521,39.0823709998595,219,Convenience Store,Discount,Dollar Tree 1680,13837 Outlet Dr Ste 21,Silver Spring,MD,20904,Montgomery,Yes
-78.7063900002084,39.5680240001915,220,Small Grocery/Corner Store, ,Millstone Country Store,13901 Oldtown Rd Se,Cumberland,MD,21502,Allegany,Yes
-76.3988950002805,39.3376269997417,221,Convenience Store,Discount,Dollar Tree 2740,140 Carroll Island Rd,Baltimore,MD,21220,Baltimore,Yes
-76.5916900000336,39.2894289998632,222,Small Grocery/Corner Store, ,Anns Grocery,140 S Ann St,Baltimore,MD,21231,Baltimore City,Yes
-76.5045469999096,39.2786869998389,223,Supermarket, ,Aldi 18,1401 Merritt Blvd,Dundalk,MD,21222,Baltimore,Yes
-76.984008999957,38.9864960000098,224,Small Grocery/Corner Store, ,BISMILLAH HALAL MEAT MARKET,1401 University Blvd E,Hyattsville,MD,20783,Montgomery,Yes
-77.0768200003162,39.0841330000658,225,Convenience Store,Chain,Kmart 4399,14014 Connecticut Ave,Silver Spring,MD,20906,Montgomery,Yes
-76.8626709997223,39.0837969997309,226,Convenience Store,Discount,Dollar Tree 7632,14100 Baltimore Ave,Laurel,MD,20707,Prince Georges,Yes
-76.5939710004064,39.3458099999555,227,Convenience Store,Discount,Family Dollar Store 11201,1415 E Cold Spring Ln,Baltimore,MD,21239,Baltimore City,Yes
-76.5063930000892,39.032372000245,228,Supermarket, ,SAFEWAY 2764,1415 Ritchie Hwy,Arnold,MD,21012,Anne Arundel,Yes
-76.8554989996142,39.0871660003382,229,Small Grocery/Corner Store, ,Sabouya International Market,14207 Cherry Lane Ct,Laurel,MD,20707,Prince Georges,Yes
-77.6978070000535,39.624809000089,230,Small Grocery/Corner Store, ,Alkhair Halal Meat And Groceries,1423 Dual Hwy Ste 11,Hagerstown,MD,21740,Washington,Yes
-77.6980129999178,39.6251299998505,231,Convenience Store,Discount,Dollar General 1317,1423 Dual Hwy Ste 28,Hagerstown,MD,21740,Washington,Yes
-76.8609240001752,39.0863079998305,232,Small Grocery/Corner Store, ,King-mart International Foods,14265a Baltimore Ave,Laurel,MD,20707,Prince Georges,Yes
-76.5975270003232,39.2931630001497,233,Small Grocery/Corner Store, ,Gurjas,1434 E Fayette St,Baltimore,MD,21231,Baltimore City,Yes
-76.9436719999581,39.4019970003324,234,Convenience Store,Discount,Dollar Tree 6300,1438 Liberty Rd Ste 11,Eldersburg,MD,21784,Carroll,Yes
-76.6005400000918,39.3063389998763,235,Small Grocery/Corner Store, ,A & B Market,1441 N Central Ave,Baltimore,MD,21202,Baltimore City,Yes
-76.4458240004293,39.3332979998865,236,Convenience Store,Discount,Dollar Tree 7413,1448 Martin Blvd,Middle River,MD,21220,Baltimore,Yes
-76.8466569999519,39.0897869998513,237,Small Grocery/Corner Store, ,Laurel Convenient Store,14511 Bowie Rd,Laurel,MD,20708,Prince Georges,Yes
-76.4456629998725,39.3090970003291,238,Small Grocery/Corner Store, ,Redlite Market,146 Back River Neck Rd,Essex,MD,21221,Baltimore,Yes
-76.8583759998387,39.0901680002764,239,Small Grocery/Corner Store, ,Covenant International Grocery,14633 Baltimore Ave,Laurel,MD,20707,Prince Georges,Yes
-76.8563389998633,39.0923420003063,240,Small Grocery/Corner Store, ,Big Bazaar,14703 Baltimore Ave Ste A,Laurel,MD,20707,Prince Georges,Yes
-76.910522000136,38.6265300000303,241,Convenience Store,Chain,7-Eleven Inc F 35016,1471 Crain Highway,Waldorf,MD,20601,Charles,Yes
-76.8925319995913,38.8677370002769,242,Convenience Store,Discount,Family Dollar Store 6590,1484 Addison Rd S,Capitol Heights,MD,20743,Prince Georges,Yes
-77.1267780001271,39.0653920002183,243,Small Grocery/Corner Store, ,Yekta Supermarket,1488 Rockville Pike,Rockville,MD,20852,Montgomery,Yes
-77.1271060001901,39.0658609999452,244,Small Grocery/Corner Store, ,European Delight,1488I Rockville Pike,Rockville,MD,20852,Montgomery,Yes
-78.8368680000312,39.5909579999145,245,Convenience Store,Discount,Dollar General 4842,14910 McMullen Hwy SW,Cresaptown,MD,21502,Allegany,Yes
-76.6400760001995,39.4582749996555,246,Supermarket,Club,Sam's Club 6239,15 Texas Station Ct,Lutherville Timonium,MD,21093,Baltimore,Yes
-76.5894320001253,38.5395389999521,247,Supermarket, ,Walmart 1716,150 Solomons Island Rd N,Prince Frederick,MD,20678,Calvert,Yes
